ID,logTime,lidarDistance,setPoint,diff,upMotor,yawMotor,throttleMotor,p_up,i_up,d_up
260305,2022-11-08 14:48:27.713,708,550,-158,0,0,0,2,0,0
260304,2022-11-08 14:48:27.520,670,550,-120,0,0,0,2,0,0
260303,2022-11-08 14:48:27.297,628,550,-78,0,0,0,2,0,0
260302,2022-11-08 14:48:27.100,647,550,-97,0,0,0,2,0,0
260301,2022-11-08 14:48:26.893,637,550,-87,0,0,0,2,0,0
260300,2022-11-08 14:48:26.703,676,550,-126,0,0,0,2,0,0
260297,2022-11-08 14:48:26.033,745,550,-195,0,0,0,2,0,0
260296,2022-11-08 14:48:25.860,771,550,-221,0,0,0,2,0,0
260295,2022-11-08 14:48:25.673,782,550,-232,0,0,0,2,0,0
260294,2022-11-08 14:48:25.453,790,550,-240,0,0,0,2,0,0
260293,2022-11-08 14:48:25.247,785,550,-235,0,0,0,2,0,0
260292,2022-11-08 14:48:25.040,785,550,-235,0,0,0,2,0,0
260291,2022-11-08 14:48:24.843,670,550,-120,0,0,0,2,0,0
260290,2022-11-08 14:48:24.633,788,550,-238,0,0,0,2,0,0
260289,2022-11-08 14:48:24.437,816,550,-266,0,0,0,2,0,0
260288,2022-11-08 14:48:24.203,816,550,-266,0,0,0,2,0,0
260287,2022-11-08 14:48:24.027,816,550,-266,0,0,0,2,0,0
260286,2022-11-08 14:48:23.810,819,550,-269,0,0,0,2,0,0
260285,2022-11-08 14:48:23.610,818,550,-268,0,0,0,2,0,0
260284,2022-11-08 14:48:23.407,817,550,-267,0,0,0,2,0,0
260283,2022-11-08 14:48:23.207,752,550,-202,0,0,0,2,0,0
260282,2022-11-08 14:48:23.017,752,550,-202,0,0,0,2,0,0
260281,2022-11-08 14:48:22.827,809,550,-259,0,0,0,2,0,0
260280,2022-11-08 14:48:21.690,809,550,-259,0,0,0,2,0,0
260279,2022-11-08 14:48:21.503,809,550,-259,0,0,0,2,0,0
260278,2022-11-08 14:48:21.240,806,550,-256,0,0,0,2,0,0
260277,2022-11-08 14:48:21.063,806,550,-256,0,0,0,2,0,0
260276,2022-11-08 14:48:20.847,805,550,-255,0,0,0,2,0,0
260275,2022-11-08 14:48:20.647,785,550,-235,0,0,0,2,0,0
260274,2022-11-08 14:48:20.443,808,550,-258,0,0,0,2,0,0
260273,2022-11-08 14:48:20.240,257,550,293,0,0,0,2,0,0
260272,2022-11-08 14:48:20.027,257,550,293,0,0,0,2,0,0
260271,2022-11-08 14:48:19.843,822,550,-272,0,0,0,2,0,0
260270,2022-11-08 14:48:19.617,830,550,-280,0,0,0,2,0,0
260269,2022-11-08 14:48:19.433,830,550,-280,0,0,0,2,0,0
260268,2022-11-08 14:48:19.210,779,550,-229,0,0,0,2,0,0
260267,2022-11-08 14:48:19.017,779,550,-229,0,0,0,2,0,0
260266,2022-11-08 14:48:18.797,783,550,-233,0,0,0,2,0,0
260265,2022-11-08 14:48:18.597,798,550,-248,0,0,0,2,0,0
260264,2022-11-08 14:48:18.407,885,550,-335,0,0,0,2,0,0
260263,2022-11-08 14:48:18.230,901,550,-351,0,0,0,2,0,0
260262,2022-11-08 14:48:17.977,901,550,-351,0,0,0,2,0,0
260261,2022-11-08 14:48:17.813,899,550,-349,0,0,0,2,0,0
260260,2022-11-08 14:48:17.607,889,550,-339,0,0,0,2,0,0
260259,2022-11-08 14:48:17.397,840,550,-290,0,0,0,2,0,0
260258,2022-11-08 14:48:17.190,899,550,-349,0,0,0,2,0,0
260257,2022-11-08 14:48:16.960,899,550,-349,0,0,0,2,0,0
260256,2022-11-08 14:48:16.797,908,550,-358,0,0,0,2,0,0
260255,2022-11-08 14:48:16.597,919,550,-369,0,0,0,2,0,0
260254,2022-11-08 14:48:16.393,871,550,-321,0,0,0,2,0,0
260253,2022-11-08 14:48:16.157,934,550,-384,0,0,0,2,0,0
260252,2022-11-08 14:48:15.987,934,550,-384,0,0,0,2,0,0
260251,2022-11-08 14:48:15.743,934,550,-384,0,0,0,2,0,0
260250,2022-11-08 14:48:15.537,932,550,-382,0,0,0,2,0,0
260249,2022-11-08 14:48:15.337,877,550,-327,0,0,0,2,0,0
260248,2022-11-08 14:48:15.160,865,550,-315,0,0,0,2,0,0
260247,2022-11-08 14:48:14.937,871,550,-321,0,0,0,2,0,0
260246,2022-11-08 14:48:14.740,934,550,-384,0,0,0,2,0,0
260245,2022-11-08 14:48:14.540,940,550,-390,0,0,0,2,0,0
260244,2022-11-08 14:48:14.357,929,550,-379,0,0,0,2,0,0
260243,2022-11-08 14:48:14.140,912,550,-362,0,0,0,2,0,0
260242,2022-11-08 14:48:13.913,902,550,-352,0,0,0,2,0,0
260241,2022-11-08 14:48:13.700,866,550,-316,0,0,0,2,0,0
260240,2022-11-08 14:48:13.497,875,550,-325,0,0,0,2,0,0
260239,2022-11-08 14:48:13.307,885,550,-335,0,0,0,2,0,0
260238,2022-11-08 14:48:13.120,880,550,-330,0,0,0,2,0,0
260237,2022-11-08 14:48:12.907,885,550,-335,0,0,0,2,0,0
260236,2022-11-08 14:48:12.710,884,550,-334,0,0,0,2,0,0
260235,2022-11-08 14:48:12.507,884,550,-334,0,0,0,2,0,0
260234,2022-11-08 14:48:12.293,851,550,-301,0,0,0,2,0,0
260233,2022-11-08 14:48:12.053,851,550,-301,0,0,0,2,0,0
260232,2022-11-08 14:48:11.897,893,550,-343,0,0,0,2,0,0
260231,2022-11-08 14:48:11.650,893,550,-343,0,0,0,2,0,0
260230,2022-11-08 14:48:11.440,894,550,-344,0,0,0,2,0,0
260228,2022-11-08 14:48:11.037,828,550,-278,0,0,0,2,0,0
260227,2022-11-08 14:48:10.837,872,550,-322,0,0,0,2,0,0
260226,2022-11-08 14:48:10.640,868,550,-318,0,0,0,2,0,0
260225,2022-11-08 14:48:10.443,868,550,-318,0,0,0,2,0,0
260224,2022-11-08 14:48:10.243,863,550,-313,0,0,0,2,0,0
260223,2022-11-08 14:48:10.027,863,550,-313,0,0,0,2,0,0
260222,2022-11-08 14:48:09.847,878,550,-328,0,0,0,2,0,0
260221,2022-11-08 14:48:09.650,879,550,-329,0,0,0,2,0,0
260220,2022-11-08 14:48:09.403,874,550,-324,0,0,0,2,0,0
260219,2022-11-08 14:48:09.203,826,550,-276,0,0,0,2,0,0
260218,2022-11-08 14:48:08.980,826,550,-276,0,0,0,2,0,0
260217,2022-11-08 14:48:08.800,826,550,-276,0,0,0,2,0,0
260216,2022-11-08 14:48:08.580,817,550,-267,0,0,0,2,0,0
260215,2022-11-08 14:48:08.363,796,550,-246,0,0,0,2,0,0
260214,2022-11-08 14:48:08.153,796,550,-246,0,0,0,2,0,0
260213,2022-11-08 14:48:07.903,787,550,-237,0,0,0,2,0,0
260212,2022-11-08 14:48:07.697,718,550,-168,0,0,0,2,0,0
260211,2022-11-08 14:48:07.497,692,550,-142,0,0,0,2,0,0
260210,2022-11-08 14:48:07.293,714,550,-164,0,0,0,2,0,0
260209,2022-11-08 14:48:07.130,727,550,-177,0,0,0,2,0,0
260208,2022-11-08 14:48:06.927,693,550,-143,0,0,0,2,0,0
260207,2022-11-08 14:48:06.703,692,550,-142,0,0,0,2,0,0
260206,2022-11-08 14:48:06.503,762,550,-212,0,0,0,2,0,0
260205,2022-11-08 14:48:06.307,751,550,-201,0,0,0,2,0,0
260204,2022-11-08 14:48:06.047,751,550,-201,0,0,0,2,0,0
260203,2022-11-08 14:48:05.903,746,550,-196,0,0,0,2,0,0
260202,2022-11-08 14:48:05.690,748,550,-198,0,0,0,2,0,0
260201,2022-11-08 14:48:05.437,752,550,-202,0,0,0,2,0,0
260200,2022-11-08 14:48:05.273,755,550,-205,0,0,0,2,0,0
260199,2022-11-08 14:48:05.070,755,550,-205,0,0,0,2,0,0
260198,2022-11-08 14:48:04.873,682,550,-132,0,0,0,2,0,0
260197,2022-11-08 14:48:04.657,763,550,-213,0,0,0,2,0,0
260196,2022-11-08 14:48:04.467,778,550,-228,0,0,0,2,0,0
260195,2022-11-08 14:48:04.253,778,550,-228,0,0,0,2,0,0
260194,2022-11-08 14:48:04.017,787,550,-237,0,0,0,2,0,0
260193,2022-11-08 14:48:03.817,825,550,-275,0,0,0,2,0,0
260192,2022-11-08 14:48:03.597,828,550,-278,0,0,0,2,0,0
260191,2022-11-08 14:48:03.417,830,550,-280,0,0,0,2,0,0
260190,2022-11-08 14:48:03.197,739,550,-189,0,0,0,2,0,0
260189,2022-11-08 14:48:03.030,739,550,-189,0,0,0,2,0,0
260188,2022-11-08 14:48:02.830,825,550,-275,0,0,0,2,0,0
260186,2022-11-08 14:48:02.387,777,550,-227,0,0,0,2,0,0
260185,2022-11-08 14:48:02.107,774,550,-224,0,0,0,2,0,0
260184,2022-11-08 14:48:01.920,758,550,-208,0,0,0,2,0,0
260183,2022-11-08 14:48:01.703,735,550,-185,0,0,0,2,0,0
260182,2022-11-08 14:48:01.503,713,550,-163,0,0,0,2,0,0
260181,2022-11-08 14:48:01.310,703,550,-153,0,0,0,2,0,0
260180,2022-11-08 14:48:01.097,693,550,-143,0,0,0,2,0,0
260179,2022-11-08 14:48:00.913,689,550,-139,0,0,0,2,0,0
260178,2022-11-08 14:48:00.693,683,550,-133,0,0,0,2,0,0
260177,2022-11-08 14:48:00.520,676,550,-126,0,0,0,2,0,0
260176,2022-11-08 14:48:00.297,668,550,-118,0,0,0,2,0,0
260175,2022-11-08 14:48:00.057,661,550,-111,0,0,0,2,0,0
260174,2022-11-08 14:47:59.897,541,550,9,0,0,0,2,0,0
260173,2022-11-08 14:47:59.670,569,550,-19,0,0,0,2,0,0
260172,2022-11-08 14:47:59.460,644,550,-94,0,0,0,2,0,0
260171,2022-11-08 14:47:59.240,642,550,-92,0,0,0,2,0,0
260170,2022-11-08 14:47:59.037,642,550,-92,0,0,0,2,0,0
260169,2022-11-08 14:47:58.843,641,550,-91,0,0,0,2,0,0
260168,2022-11-08 14:47:58.643,643,550,-93,0,0,0,2,0,0
260167,2022-11-08 14:47:58.443,644,550,-94,0,0,0,2,0,0
260166,2022-11-08 14:47:58.237,124,550,426,0,0,0,2,0,0
260165,2022-11-08 14:47:58.017,124,550,426,0,0,0,2,0,0
260164,2022-11-08 14:47:57.850,616,550,-66,0,0,0,2,0,0
260163,2022-11-08 14:47:57.600,612,550,-62,0,0,0,2,0,0
260162,2022-11-08 14:47:57.400,628,550,-78,0,0,0,2,0,0
260161,2022-11-08 14:47:57.200,610,550,-60,0,0,0,2,0,0
260160,2022-11-08 14:47:57.007,610,550,-60,0,0,0,2,0,0
260159,2022-11-08 14:47:56.800,588,550,-38,0,0,0,2,0,0
260158,2022-11-08 14:47:56.600,605,550,-55,0,0,0,2,0,0
260157,2022-11-08 14:47:56.420,596,550,-46,0,0,0,2,0,0
260156,2022-11-08 14:47:56.220,596,550,-46,0,0,0,2,0,0
260155,2022-11-08 14:47:55.957,587,550,-37,0,0,0,2,0,0
260154,2022-11-08 14:47:55.757,578,550,-28,0,0,0,2,0,0
260153,2022-11-08 14:47:55.550,589,550,-39,0,0,0,2,0,0
260152,2022-11-08 14:47:55.353,593,550,-43,0,0,0,2,0,0
260151,2022-11-08 14:47:55.153,598,550,-48,0,0,0,2,0,0
260150,2022-11-08 14:47:54.947,603,550,-53,0,0,0,2,0,0
260149,2022-11-08 14:47:54.737,608,550,-58,0,0,0,2,0,0
260148,2022-11-08 14:47:54.530,614,550,-64,0,0,0,2,0,0
260147,2022-11-08 14:47:54.337,566,550,-16,0,0,0,2,0,0
260146,2022-11-08 14:47:54.130,566,550,-16,0,0,0,2,0,0
260145,2022-11-08 14:47:53.923,594,550,-44,0,0,0,2,0,0
260144,2022-11-08 14:47:53.720,639,550,-89,0,0,0,2,0,0
260143,2022-11-08 14:47:53.503,639,550,-89,0,0,0,2,0,0
260142,2022-11-08 14:47:53.320,302,550,248,0,0,0,2,0,0
260141,2022-11-08 14:47:53.117,635,550,-85,0,0,0,2,0,0
260140,2022-11-08 14:47:52.883,630,550,-80,0,0,0,2,0,0
260139,2022-11-08 14:47:52.720,630,550,-80,0,0,0,2,0,0
260137,2022-11-08 14:47:52.323,0,550,550,0,0,0,2,0,0
260136,2022-11-08 14:47:51.567,660,550,-110,0,0,0,2,0,0
260135,2022-11-08 14:47:51.320,659,550,-109,0,0,0,2,0,0
260134,2022-11-08 14:47:51.137,656,550,-106,0,0,0,2,0,0
260133,2022-11-08 14:47:50.957,652,550,-102,0,0,0,2,0,0
260132,2022-11-08 14:47:50.747,652,550,-102,0,0,0,2,0,0
260131,2022-11-08 14:47:50.497,646,550,-96,0,0,0,2,0,0
260130,2022-11-08 14:47:50.337,646,550,-96,0,0,0,2,0,0
260129,2022-11-08 14:47:50.100,646,550,-96,0,0,0,2,0,0
260128,2022-11-08 14:47:49.917,631,550,-81,0,0,0,2,0,0
260127,2022-11-08 14:47:49.720,631,550,-81,0,0,0,2,0,0
260126,2022-11-08 14:47:49.530,599,550,-49,0,0,0,2,0,0
260125,2022-11-08 14:47:49.327,584,550,-34,0,0,0,2,0,0
260124,2022-11-08 14:47:49.100,635,550,-85,0,0,0,2,0,0
260123,2022-11-08 14:47:48.897,698,550,-148,0,0,0,2,0,0
260122,2022-11-08 14:47:48.713,723,550,-173,0,0,0,2,0,0
260121,2022-11-08 14:47:48.500,723,550,-173,0,0,0,2,0,0
260120,2022-11-08 14:47:48.293,724,550,-174,0,0,0,2,0,0
260119,2022-11-08 14:47:48.077,660,550,-110,0,0,0,2,0,0
260118,2022-11-08 14:47:47.897,744,550,-194,0,0,0,2,0,0
260117,2022-11-08 14:47:47.663,755,550,-205,0,0,0,2,0,0
260116,2022-11-08 14:47:47.457,762,550,-212,0,0,0,2,0,0
260115,2022-11-08 14:47:47.233,777,550,-227,0,0,0,2,0,0
260114,2022-11-08 14:47:47.027,777,550,-227,0,0,0,2,0,0
260113,2022-11-08 14:47:46.853,787,550,-237,0,0,0,2,0,0
260112,2022-11-08 14:47:46.647,789,550,-239,0,0,0,2,0,0
260111,2022-11-08 14:47:46.447,719,550,-169,0,0,0,2,0,0
260110,2022-11-08 14:47:46.243,756,550,-206,0,0,0,2,0,0
260109,2022-11-08 14:47:46.023,756,550,-206,0,0,0,2,0,0
260108,2022-11-08 14:47:45.840,756,550,-206,0,0,0,2,0,0
260107,2022-11-08 14:47:45.613,761,550,-211,0,0,0,2,0,0
260106,2022-11-08 14:47:45.430,754,550,-204,0,0,0,2,0,0
260105,2022-11-08 14:47:45.207,686,550,-136,0,0,0,2,0,0
260104,2022-11-08 14:47:45.010,686,550,-136,0,0,0,2,0,0
260103,2022-11-08 14:47:44.800,710,550,-160,0,0,0,2,0,0
260102,2022-11-08 14:47:44.600,766,550,-216,0,0,0,2,0,0
260101,2022-11-08 14:47:44.400,763,550,-213,0,0,0,2,0,0
260100,2022-11-08 14:47:44.190,757,550,-207,0,0,0,2,0,0
260099,2022-11-08 14:47:44.020,757,550,-207,0,0,0,2,0,0
260098,2022-11-08 14:47:43.817,756,550,-206,0,0,0,2,0,0
260097,2022-11-08 14:47:43.593,753,550,-203,0,0,0,2,0,0
260096,2022-11-08 14:47:43.407,732,550,-182,0,0,0,2,0,0
260095,2022-11-08 14:47:43.137,750,550,-200,0,0,0,2,0,0
260094,2022-11-08 14:47:42.957,750,550,-200,0,0,0,2,0,0
260093,2022-11-08 14:47:42.750,745,550,-195,0,0,0,2,0,0
260092,2022-11-08 14:47:42.550,737,550,-187,0,0,0,2,0,0
260091,2022-11-08 14:47:42.353,728,550,-178,0,0,0,2,0,0
260090,2022-11-08 14:47:42.150,718,550,-168,0,0,0,2,0,0
260089,2022-11-08 14:47:41.947,705,550,-155,0,0,0,2,0,0
260088,2022-11-08 14:47:41.743,695,550,-145,0,0,0,2,0,0
260087,2022-11-08 14:47:41.547,677,550,-127,0,0,0,2,0,0
260086,2022-11-08 14:47:41.357,653,550,-103,0,0,0,2,0,0
260085,2022-11-08 14:47:41.130,656,550,-106,0,0,0,2,0,0
260084,2022-11-08 14:47:40.940,656,550,-106,0,0,0,2,0,0
260083,2022-11-08 14:47:40.713,630,550,-80,0,0,0,2,0,0
260082,2022-11-08 14:47:40.503,616,550,-66,0,0,0,2,0,0
260081,2022-11-08 14:47:40.300,602,550,-52,0,0,0,2,0,0
260080,2022-11-08 14:47:40.103,589,550,-39,0,0,0,2,0,0
260079,2022-11-08 14:47:39.903,575,550,-25,0,0,0,2,0,0
260078,2022-11-08 14:47:39.717,551,550,-1,0,0,0,2,0,0
260077,2022-11-08 14:47:39.523,527,550,23,0,0,0,2,0,0
260076,2022-11-08 14:47:39.297,542,550,8,0,0,0,2,0,0
260075,2022-11-08 14:47:39.070,534,550,16,0,0,0,2,0,0
260074,2022-11-08 14:47:38.857,516,550,34,0,0,0,2,0,0
260073,2022-11-08 14:47:38.653,516,550,34,0,0,0,2,0,0
260072,2022-11-08 14:47:38.450,504,550,46,0,0,0,2,0,0
260070,2022-11-08 14:47:38.057,472,550,78,0,0,0,2,0,0
260069,2022-11-08 14:47:37.847,447,550,103,0,0,0,2,0,0
260067,2022-11-08 14:47:37.453,396,550,154,0,0,0,2,0,0
260066,2022-11-08 14:47:37.237,360,550,190,0,0,0,2,0,0
260065,2022-11-08 14:47:37.037,360,550,190,0,0,0,2,0,0
260064,2022-11-08 14:47:36.827,359,550,191,0,0,0,2,0,0
260063,2022-11-08 14:47:36.620,364,550,186,0,0,0,2,0,0
260062,2022-11-08 14:47:36.407,352,550,198,0,0,0,2,0,0
260061,2022-11-08 14:47:36.207,253,550,297,0,0,0,2,0,0
260060,2022-11-08 14:47:36.007,253,550,297,0,0,0,2,0,0
260059,2022-11-08 14:47:35.827,221,550,329,0,0,0,2,0,0
260058,2022-11-08 14:47:34.993,221,550,329,0,0,0,2,0,0
260057,2022-11-08 14:47:34.807,205,550,345,0,0,0,2,0,0
260056,2022-11-08 14:47:34.607,109,550,441,0,0,0,2,0,0
260055,2022-11-08 14:47:34.403,66,550,484,0,0,0,2,0,0
260054,2022-11-08 14:47:34.197,49,550,501,0,0,0,2,0,0
260053,2022-11-08 14:47:33.977,49,550,501,0,0,0,2,0,0
260052,2022-11-08 14:47:33.800,36,550,514,0,0,0,2,0,0
260051,2022-11-08 14:47:33.607,36,550,514,0,0,0,2,0,0
260050,2022-11-08 14:47:33.383,33,550,517,0,0,0,2,0,0
260049,2022-11-08 14:47:33.137,32,550,518,0,0,0,2,0,0
260048,2022-11-08 14:47:32.917,225,550,325,-0.25,0,0,2,0,0
260045,2022-11-08 14:47:22.323,595,550,-45,0.754232,0.0240966,0,2,0,0
260044,2022-11-08 14:47:22.097,603,550,-53,0.952779,-0.0100732,0,2,0,0
260043,2022-11-08 14:47:21.893,606,550,-56,1,-0.0398245,0,2,0,0
260042,2022-11-08 14:47:21.667,606,550,-56,1,-0.0382903,0,2,0,0
260041,2022-11-08 14:47:21.473,604,550,-54,1,-0.0450355,0,2,0,0
260040,2022-11-08 14:47:21.263,591,550,-41,0.795809,-0.0394409,0,2,0,0
260039,2022-11-08 14:47:21.047,591,550,-41,0.79749,-0.076695,0,2,0,0
260038,2022-11-08 14:47:20.853,591,550,-41,0.843979,0.00240059,0,2,0,0
260037,2022-11-08 14:47:20.640,576,550,-26,0.646348,0.00240315,0,2,0,0
260036,2022-11-08 14:47:20.430,568,550,-18,0.442241,0.00246876,0,2,0,0
260035,2022-11-08 14:47:20.227,558,550,-8,0.197249,0.00422724,0,2,0,0
260034,2022-11-08 14:47:20.027,558,550,-8,0.24646,0.0526632,0,2,0,0
260033,2022-11-08 14:47:19.827,548,550,2,-0.00323173,-0.0471451,0,2,0,0
260032,2022-11-08 14:47:19.577,548,550,2,0.0423124,-0.0485824,0,2,0,0
260031,2022-11-08 14:47:19.377,543,550,7,-0.204589,-0.0874129,0,2,0,0
260030,2022-11-08 14:47:19.127,540,550,10,-0.202827,0.00419541,0,2,0,0
260029,2022-11-08 14:47:18.937,539,550,11,-0.157646,0.0475718,0,2,0,0
260028,2022-11-08 14:47:18.720,532,550,18,-0.25,-0.0501422,0,2,0,0
260027,2022-11-08 14:47:18.537,532,550,18,-0.25,-0.0413457,0,2,0,0
260026,2022-11-08 14:47:18.290,529,550,21,-0.25,-0.0487235,0,2,0,0
260025,2022-11-08 14:47:18.080,529,550,21,-0.25,-0.0330866,0,2,0,0
260024,2022-11-08 14:47:17.883,527,550,23,-0.25,-0.0347244,0,2,0,0
260023,2022-11-08 14:47:17.670,524,550,26,-0.25,-0.0319217,0,2,0,0
260022,2022-11-08 14:47:17.470,520,550,30,-0.25,-0.0281449,0,2,0,0
260021,2022-11-08 14:47:17.263,515,550,35,-0.25,-0.0328595,0,2,0,0
260020,2022-11-08 14:47:17.063,515,550,35,-0.25,-0.034029,0,2,0,0
260019,2022-11-08 14:47:16.863,517,550,33,-0.25,-0.0624163,0,2,0,0
260018,2022-11-08 14:47:16.650,517,550,33,-0.25,0.00262865,0,2,0,0
260017,2022-11-08 14:47:16.407,438,550,112,0,0,0,2,0,0
260016,2022-11-08 14:47:16.240,456,550,94,0,0,0,2,0,0
260015,2022-11-08 14:47:16.003,456,550,94,0,0,0,2,0,0
260014,2022-11-08 14:47:15.840,456,550,94,-0.25,0.00262865,0,2,0,0
260013,2022-11-08 14:47:15.567,574,550,-24,0.396589,0.00262865,0,2,0,0
260012,2022-11-08 14:47:15.370,574,550,-24,0.400782,0.00262865,0,2,0,0
260011,2022-11-08 14:47:15.170,574,550,-24,0.5131,0.00262865,0,2,0,0
260010,2022-11-08 14:47:14.933,523,550,27,0,0,0,2,0,0
260009,2022-11-08 14:47:14.773,523,550,27,-0.25,0.00262865,0,2,0,0
260008,2022-11-08 14:47:14.537,594,550,-44,0.786953,0.00262865,0,2,0,0
260007,2022-11-08 14:47:14.330,594,550,-44,0.560678,0.00262865,0,2,0,0
260006,2022-11-08 14:47:14.123,640,550,-90,1,0.00262865,0,2,0,0
260005,2022-11-08 14:47:13.927,649,550,-99,1,0.00262865,0,2,0,0
260004,2022-11-08 14:47:13.723,656,550,-106,1,0.00262866,0,2,0,0
260003,2022-11-08 14:47:13.527,659,550,-109,1,0.00262904,0,2,0,0
260002,2022-11-08 14:47:13.307,657,550,-107,0,0,0,2,0,0
260001,2022-11-08 14:47:13.097,657,550,-107,1,0.00265142,0,2,0,0
260000,2022-11-08 14:47:12.877,644,550,-94,1,0.00325801,0,2,0,0
259999,2022-11-08 14:47:12.653,631,550,-81,0,0,0,2,0,0
259998,2022-11-08 14:47:12.467,631,550,-81,1,0.0352887,0,2,0,0
259997,2022-11-08 14:47:12.260,605,550,-55,1,-0.0378819,0,2,0,0
259996,2022-11-08 14:47:11.997,492,550,58,-0.25,-0.0697277,0,2,0,0
259995,2022-11-08 14:47:11.730,492,550,58,-0.25,0.00266796,0,2,0,0
259994,2022-11-08 14:47:11.530,473,550,77,-0.25,0.00266796,0,2,0,0
259993,2022-11-08 14:47:11.333,471,550,79,-0.25,0.00266796,0,2,0,0
259992,2022-11-08 14:47:11.127,459,550,91,-0.25,0.00266796,0,2,0,0
259991,2022-11-08 14:47:10.930,446,550,104,-0.25,0.00266796,0,2,0,0
259990,2022-11-08 14:47:10.727,458,550,92,-0.25,0.00266796,0,2,0,0
259989,2022-11-08 14:47:10.493,507,550,43,-0.25,0.00266796,0,2,0,0
259988,2022-11-08 14:47:10.293,507,550,43,-0.25,0.00266802,0,2,0,0
259987,2022-11-08 14:47:10.027,507,550,43,-0.25,0.0026698,0,2,0,0
259986,2022-11-08 14:47:09.830,502,550,48,-0.25,0.00271589,0,2,0,0
259985,2022-11-08 14:47:09.633,496,550,54,-0.25,0.00392644,0,2,0,0
259984,2022-11-08 14:47:09.430,492,550,58,-0.25,0.035397,0,2,0,0
259983,2022-11-08 14:47:09.223,483,550,67,-0.25,-0.0321937,0,2,0,0
259982,2022-11-08 14:47:09.007,483,550,67,-0.25,-0.0325016,0,2,0,0
259981,2022-11-08 14:47:08.777,386,550,164,-0.25,-0.0423366,0,2,0,0
259980,2022-11-08 14:47:08.570,405,550,145,-0.25,-0.0291122,0,2,0,0
259979,2022-11-08 14:47:08.373,444,550,106,-0.25,-0.0313853,0,2,0,0
259978,2022-11-08 14:47:08.167,436,550,114,-0.25,0.00276324,0,2,0,0
259977,2022-11-08 14:47:07.970,436,550,114,-0.25,0.00358886,0,2,0,0
259976,2022-11-08 14:47:07.733,397,550,153,-0.25,0.0293667,0,2,0,0
259975,2022-11-08 14:47:07.547,373,550,177,-0.25,-0.0467093,0,2,0,0
259974,2022-11-08 14:47:07.287,386,550,164,-0.25,0.00276192,0,2,0,0
259973,2022-11-08 14:47:07.077,430,550,120,-0.25,0.00320953,0,2,0,0
259972,2022-11-08 14:47:06.853,450,550,100,0,0,0,2,0,0
259971,2022-11-08 14:47:06.663,450,550,100,-0.25,0.0258378,0,2,0,0
259970,2022-11-08 14:47:06.427,441,550,109,-0.25,-0.055007,0,2,0,0
259969,2022-11-08 14:47:06.233,399,550,151,-0.25,0.00275709,0,2,0,0
259968,2022-11-08 14:47:06.030,399,550,151,-0.25,0.00275858,0,2,0,0
259967,2022-11-08 14:47:05.823,404,550,146,-0.25,0.00279667,0,2,0,0
259966,2022-11-08 14:47:05.627,419,550,131,-0.25,0.00378293,0,2,0,0
259965,2022-11-08 14:47:05.420,425,550,125,-0.25,0.029953,0,2,0,0
259964,2022-11-08 14:47:05.223,553,550,-3,-0.00341184,-0.0257934,0,2,0,0
259963,2022-11-08 14:47:04.993,553,550,-3,-0.131106,-0.0257937,0,2,0,0
259962,2022-11-08 14:47:04.813,582,550,-32,0.503403,-0.0261739,0,2,0,0
259961,2022-11-08 14:47:04.567,596,550,-46,0.951317,-0.041667,0,2,0,0
259960,2022-11-08 14:47:04.373,609,550,-59,1,-0.0223245,0,2,0,0
259959,2022-11-08 14:47:04.167,620,550,-70,1,0.00279718,0,2,0,0
259958,2022-11-08 14:47:03.963,581,550,-31,0.598809,0.00244766,0,2,0,0
259957,2022-11-08 14:47:03.767,581,550,-31,0.553207,-0.00687254,0,2,0,0
259956,2022-11-08 14:47:03.547,592,550,-42,0.73138,0.0215675,0,2,0,0
259955,2022-11-08 14:47:03.327,609,550,-59,1,0.00280497,0,2,0,0
259954,2022-11-08 14:47:03.070,609,550,-59,1,0.00280497,0,2,0,0
259953,2022-11-08 14:47:02.880,635,550,-85,1,0.00280497,0,2,0,0
259952,2022-11-08 14:47:02.647,657,550,-107,0,0,0,2,0,0
259951,2022-11-08 14:47:02.460,657,550,-107,1,0.00280497,0,2,0,0
259950,2022-11-08 14:47:02.237,616,550,-66,1,0.00280497,0,2,0,0
259949,2022-11-08 14:47:02.033,616,550,-66,1,0.00280497,0,2,0,0
259948,2022-11-08 14:47:01.837,566,550,-16,0.597072,0.00280503,0,2,0,0
259947,2022-11-08 14:47:01.637,533,550,17,-0.25,0.0028065,0,2,0,0
259946,2022-11-08 14:47:01.423,508,550,42,-0.25,0.00284585,0,2,0,0
259945,2022-11-08 14:47:01.233,508,550,42,-0.25,0.0038732,0,2,0,0
259944,2022-11-08 14:47:00.983,508,550,42,-0.25,0.0385066,0,2,0,0
259943,2022-11-08 14:47:00.773,486,550,64,-0.25,-0.0332168,0,2,0,0
259942,2022-11-08 14:47:00.583,490,550,60,-0.25,-0.0324802,0,2,0,0
259941,2022-11-08 14:47:00.370,507,550,43,-0.25,-0.0372279,0,2,0,0
259940,2022-11-08 14:47:00.173,557,550,-7,0.201496,-0.0321922,0,2,0,0
259939,2022-11-08 14:46:59.957,558,550,-8,0.247296,-0.062645,0,2,0,0
259938,2022-11-08 14:46:59.747,553,550,-3,0.00201691,0.00287732,0,2,0,0
259937,2022-11-08 14:46:59.547,553,550,-3,0.0580176,0.00287814,0,2,0,0
