ID,logTime,lidarDistance,upMotor,controlAuthority,currentManeuver,state_description,state_target,state_action,loopTime,days_since_last_case
443457,2022-11-11 09:41:36.407,558,0.330522,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.257813,2.62345679012346E-06
443458,2022-11-11 09:41:36.670,604,0.43428,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.214844,3.04783950617284E-06
443459,2022-11-11 09:41:36.927,608,0.376743,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.261718,2.97067901234568E-06
443460,2022-11-11 09:41:37.167,612,0.329217,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.25,2.77777777777778E-06
443461,2022-11-11 09:41:37.423,616,0.413981,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.238282,2.97067901234568E-06
443462,2022-11-11 09:41:37.703,621,0.379264,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.25,3.24074074074074E-06
443463,2022-11-11 09:41:37.933,625,0.464883,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.277343,2.66203703703704E-06
443464,2022-11-11 09:41:38.177,628,0.429759,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.21875,2.81635802469136E-06
443465,2022-11-11 09:41:38.423,628,0.428759,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.238282,2.85493827160494E-06
443466,2022-11-11 09:41:38.677,628,0.428944,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.25,2.9320987654321E-06
443467,2022-11-11 09:41:38.937,630,0.429124,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.25,3.00925925925926E-06
443468,2022-11-11 09:41:39.190,628,0.429353,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.25,2.9320987654321E-06
443469,2022-11-11 09:41:39.477,627,0.429542,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.25,3.3179012345679E-06
443470,2022-11-11 09:41:39.713,625,0.429773,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.28125,2.7391975308642E-06
443471,2022-11-11 09:41:39.963,623,0.341482,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.226562,2.89351851851852E-06
443472,2022-11-11 09:41:40.207,623,0.378818,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.242188,2.81635802469136E-06
443473,2022-11-11 09:41:40.467,535,-0.25,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.246093,3.00925925925926E-06
443474,2022-11-11 09:41:40.710,533,-0.119019,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.25,2.81635802469136E-06
443475,2022-11-11 09:41:40.973,533,-0.0715444,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.238282,3.04783950617284E-06
443476,2022-11-11 09:41:41.230,533,-0.0701107,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.257812,2.97067901234568E-06
443477,2022-11-11 09:41:41.507,618,0.705081,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.246094,3.20216049382716E-06
443478,2022-11-11 09:41:41.737,654,0.643959,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.277344,2.66203703703704E-06
443479,2022-11-11 09:41:41.990,664,0.624465,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.222656,2.9320987654321E-06
443480,2022-11-11 09:41:42.217,671,0.673718,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.253906,2.62345679012346E-06
443481,2022-11-11 09:41:42.463,679,0.721669,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.21875,2.85493827160494E-06
443482,2022-11-11 09:41:42.697,684,0.682948,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.242188,2.70061728395062E-06
443483,2022-11-11 09:41:42.937,689,0.772928,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.222656,2.77777777777778E-06
443484,2022-11-11 09:41:43.177,691,0.733533,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.238281,2.77777777777778E-06
443485,2022-11-11 09:41:43.447,691,0.732635,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.230469,3.125E-06
443486,2022-11-11 09:41:43.680,683,0.644606,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.265625,2.70061728395062E-06
443487,2022-11-11 09:41:43.903,683,0.681922,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.226563,2.58487654320988E-06
443488,2022-11-11 09:41:44.173,671,0.593941,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.21875,3.125E-06
443489,2022-11-11 09:41:44.417,629,0.280405,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.265625,2.81635802469136E-06
443490,2022-11-11 09:41:44.680,147,-0.25,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.242187,3.04783950617284E-06
443491,2022-11-11 09:41:44.903,147,-0.25,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.253907,2.58487654320988E-06
443492,2022-11-11 09:41:45.130,147,-0.25,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.214843,2.62345679012346E-06
443493,2022-11-11 09:41:45.383,190,-0.25,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.21875,2.9320987654321E-06
443494,2022-11-11 09:41:45.623,190,-0.25,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.253907,2.77777777777778E-06
443495,2022-11-11 09:41:45.883,190,-0.25,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.226562,3.00925925925926E-06
443496,2022-11-11 09:41:46.150,250,-0.25,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.253907,3.08641975308642E-06
443497,2022-11-11 09:41:46.413,602,1,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.265625,3.04783950617284E-06
443498,2022-11-11 09:41:46.657,610,0.399028,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.253906,2.81635802469136E-06
443499,2022-11-11 09:41:46.910,617,0.423798,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.242187,2.9320987654321E-06
443500,2022-11-11 09:41:47.163,622,0.379328,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.246094,2.9320987654321E-06
443501,2022-11-11 09:41:47.407,622,0.378241,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.25,2.81635802469136E-06
443502,2022-11-11 09:41:47.670,622,0.378397,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.230469,3.04783950617284E-06
443503,2022-11-11 09:41:47.910,623,0.378553,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.261719,2.77777777777778E-06
443504,2022-11-11 09:41:48.170,623,0.378744,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.238281,3.00925925925926E-06
443505,2022-11-11 09:41:48.403,622,0.378904,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.25,2.70061728395062E-06
443506,2022-11-11 09:41:48.683,624,0.379077,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.234375,3.24074074074074E-06
443507,2022-11-11 09:41:48.907,628,0.466884,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.265625,2.58487654320988E-06
443508,2022-11-11 09:41:49.180,632,0.430712,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.222656,3.16358024691358E-06
443509,2022-11-11 09:41:49.437,633,0.429737,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.269532,2.97067901234568E-06
443510,2022-11-11 09:41:49.683,642,0.518997,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.242187,2.85493827160494E-06
443511,2022-11-11 09:41:49.917,642,0.481437,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.25,2.70061728395062E-06
443512,2022-11-11 09:41:50.157,642,0.480395,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.226563,2.77777777777778E-06
443513,2022-11-11 09:41:50.377,642,0.480554,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.230468,2.5462962962963E-06
443514,2022-11-11 09:41:50.637,646,0.567453,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.21875,3.00925925925926E-06
443515,2022-11-11 09:41:50.870,646,0.532311,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.25,2.70061728395062E-06
443516,2022-11-11 09:41:51.120,644,0.442984,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.234375,2.89351851851852E-06
443517,2022-11-11 09:41:51.357,643,0.480235,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.238281,2.7391975308642E-06
443518,2022-11-11 09:41:51.567,642,0.481635,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.238281,2.43055555555556E-06
443519,2022-11-11 09:41:51.803,640,0.481874,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.199219,2.7391975308642E-06
443520,2022-11-11 09:41:52.077,639,0.482133,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.234375,3.16358024691358E-06
443521,2022-11-11 09:41:52.337,639,0.482346,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.261719,3.00925925925926E-06
443522,2022-11-11 09:41:52.570,639,0.482577,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.261718,2.70061728395062E-06
443523,2022-11-11 09:41:52.857,639,0.482786,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.226563,3.3179012345679E-06
443524,2022-11-11 09:41:53.097,639,0.483054,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.28125,2.77777777777778E-06
443525,2022-11-11 09:41:53.353,637,0.483275,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.234375,2.97067901234568E-06
443526,2022-11-11 09:41:53.597,637,0.483497,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.25,2.81635802469136E-06
443527,2022-11-11 09:41:53.830,632,0.39303,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.242187,2.70061728395062E-06
443528,2022-11-11 09:41:54.083,626,0.432598,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.222657,2.9320987654321E-06
443529,2022-11-11 09:41:54.317,626,0.434031,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.25,2.70061728395062E-06
443530,2022-11-11 09:41:54.560,626,0.434262,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.230468,2.81635802469136E-06
443531,2022-11-11 09:41:54.800,626,0.434455,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.242188,2.77777777777778E-06
443532,2022-11-11 09:41:55.047,603,0.171358,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.230469,2.85493827160494E-06
443533,2022-11-11 09:41:55.277,601,0.280912,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.242187,2.66203703703704E-06
443534,2022-11-11 09:41:55.527,601,0.284694,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.21875,2.89351851851852E-06
443535,2022-11-11 09:41:55.780,600,0.284946,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.257813,2.9320987654321E-06
443536,2022-11-11 09:41:56.033,600,0.285062,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.230469,2.9320987654321E-06
443537,2022-11-11 09:41:56.290,602,0.285191,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.25,2.97067901234568E-06
443538,2022-11-11 09:41:56.520,602,0.285315,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.25,2.66203703703704E-06
443539,2022-11-11 09:41:56.797,603,0.285449,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.234375,3.20216049382716E-06
443540,2022-11-11 09:41:57.017,603,0.285568,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.261719,2.5462962962963E-06
443541,2022-11-11 09:41:57.297,603,0.285687,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.21875,3.24074074074074E-06
443542,2022-11-11 09:41:57.567,611,0.369535,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.273437,3.125E-06
443543,2022-11-11 09:41:57.810,618,0.427273,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.253907,2.81635802469136E-06
443544,2022-11-11 09:41:58.077,626,0.470468,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.246093,3.08641975308642E-06
443545,2022-11-11 09:41:58.323,633,0.43754,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.253907,2.85493827160494E-06
443546,2022-11-11 09:41:58.590,635,0.436683,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.242187,3.08641975308642E-06
443547,2022-11-11 09:41:58.827,635,0.436852,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.257813,2.7391975308642E-06
443548,2022-11-11 09:41:59.083,573,-0.0984321,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.234375,2.97067901234568E-06
443549,2022-11-11 09:41:59.320,626,0.666887,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.246094,2.7391975308642E-06
443550,2022-11-11 09:41:59.550,626,0.444693,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.242187,2.66203703703704E-06
443551,2022-11-11 09:41:59.770,626,0.437719,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.222656,2.5462962962963E-06
443552,2022-11-11 09:42:00.027,569,-0.121141,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.214844,2.97067901234568E-06
443553,2022-11-11 09:42:00.267,573,0.129973,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.253906,2.77777777777778E-06
443554,2022-11-11 09:42:00.543,627,0.671035,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.230469,3.20216049382716E-06
443555,2022-11-11 09:42:00.780,664,0.701858,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.269531,2.7391975308642E-06
443556,2022-11-11 09:42:01.027,664,0.592383,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.226563,2.85493827160494E-06
443557,2022-11-11 09:42:01.267,664,0.58871,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.242188,2.77777777777778E-06
443558,2022-11-11 09:42:01.520,664,0.588881,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.246093,2.9320987654321E-06
443559,2022-11-11 09:42:01.787,664,0.589139,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.234375,3.08641975308642E-06
443560,2022-11-11 09:42:02.003,664,0.589414,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.265625,2.50771604938272E-06
443561,2022-11-11 09:42:02.920,637,0.410882,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.214844,1.06095679012346E-05
443562,2022-11-11 09:42:03.237,607,0.307363,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.890625,3.66512345679012E-06
443563,2022-11-11 09:42:03.497,607,0.339512,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.320313,3.00925925925926E-06
443564,2022-11-11 09:42:03.743,625,0.516317,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.25,2.85493827160494E-06
443565,2022-11-11 09:42:04.007,621,0.354878,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.238281,3.04783950617284E-06
443566,2022-11-11 09:42:04.243,621,0.389834,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.253906,2.7391975308642E-06
443567,2022-11-11 09:42:04.480,621,0.391051,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.238281,2.7391975308642E-06
443568,2022-11-11 09:42:04.770,100,-0.25,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.234375,3.35648148148148E-06
443569,2022-11-11 09:42:04.993,97,-0.25,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.273437,2.58487654320988E-06
443570,2022-11-11 09:42:05.260,97,-0.25,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.222656,3.08641975308642E-06
443571,2022-11-11 09:42:05.497,99,-0.25,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.257813,2.7391975308642E-06
443572,2022-11-11 09:42:05.760,120,-0.25,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.242187,3.04783950617284E-06
443573,2022-11-11 09:42:06.933,551,1,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.246094,1.35802469135802E-05
443574,2022-11-11 09:42:07.203,555,0,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,1.16016,3.125E-06
443575,2022-11-11 09:42:07.453,632,0.400217,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.257813,2.89351851851852E-06
443576,2022-11-11 09:42:07.673,632,0.400402,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.242187,2.5462962962963E-06
443577,2022-11-11 09:42:07.910,619,0.308181,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.210937,2.7391975308642E-06
443578,2022-11-11 09:42:08.157,610,0.261849,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.238281,2.85493827160494E-06
443579,2022-11-11 09:42:08.383,571,-0.0737695,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.234375,2.62345679012346E-06
443580,2022-11-11 09:42:08.657,539,-0.163841,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.226563,3.16358024691358E-06
443581,2022-11-11 09:42:08.890,583,0.312355,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.261719,2.70061728395062E-06
443582,2022-11-11 09:42:09.163,590,0.246233,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.234375,3.16358024691358E-06
443583,2022-11-11 09:42:09.387,584,0.115273,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.261718,2.58487654320988E-06
443584,2022-11-11 09:42:09.657,584,0.149849,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.222656,3.125E-06
443585,2022-11-11 09:42:09.887,582,0.151092,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.257812,2.66203703703704E-06
443586,2022-11-11 09:42:10.140,582,0.151204,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.234375,2.9320987654321E-06
443587,2022-11-11 09:42:10.367,582,0.151274,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.242188,2.62345679012346E-06
443588,2022-11-11 09:42:10.587,586,0.245423,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.214844,2.5462962962963E-06
443589,2022-11-11 09:42:10.813,595,0.202921,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.222656,2.62345679012346E-06
443590,2022-11-11 09:42:11.093,603,0.291789,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.21875,3.24074074074074E-06
443591,2022-11-11 09:42:11.343,612,0.337213,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.273438,2.89351851851852E-06
443592,2022-11-11 09:42:11.597,612,0.303011,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.242187,2.9320987654321E-06
443593,2022-11-11 09:42:12.447,624,0.391786,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.253906,9.83796296296296E-06
443594,2022-11-11 09:42:12.687,624,0.353025,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.824219,2.77777777777778E-06
443595,2022-11-11 09:42:12.950,624,0.352835,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.238282,3.04783950617284E-06
443596,2022-11-11 09:42:13.177,624,0.353004,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.257812,2.62345679012346E-06
443597,2022-11-11 09:42:13.423,649,0.620458,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.214844,2.85493827160494E-06
443598,2022-11-11 09:42:13.687,660,0.594796,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.25,3.04783950617284E-06
443599,2022-11-11 09:42:13.907,664,0.555162,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.253906,2.5462962962963E-06
443600,2022-11-11 09:42:14.147,668,0.644612,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.214844,2.77777777777778E-06
443601,2022-11-11 09:42:14.393,667,0.605716,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.234375,2.85493827160494E-06
443602,2022-11-11 09:42:14.673,667,0.60474,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.246094,3.24074074074074E-06
443603,2022-11-11 09:42:14.907,667,0.60497,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.269531,2.70061728395062E-06
443604,2022-11-11 09:42:15.200,667,0.605294,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.222656,3.39506172839506E-06
443605,2022-11-11 09:42:15.427,651,0.432288,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.292969,2.62345679012346E-06
443606,2022-11-11 09:42:15.670,643,0.412031,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.222656,2.81635802469136E-06
443607,2022-11-11 09:42:15.913,639,0.454569,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.234375,2.81635802469136E-06
443608,2022-11-11 09:42:16.143,580,-0.0830716,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.234375,2.66203703703704E-06
443609,2022-11-11 09:42:16.373,578,0.14823,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.230468,2.66203703703704E-06
443610,2022-11-11 09:42:16.617,578,0.155944,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.222657,2.81635802469136E-06
443611,2022-11-11 09:42:16.863,633,0.600221,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.234375,2.85493827160494E-06
443612,2022-11-11 09:42:17.117,633,0.412716,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.234375,2.9320987654321E-06
443613,2022-11-11 09:42:17.363,637,0.496076,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.257812,2.85493827160494E-06
443614,2022-11-11 09:42:17.590,637,0.458332,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.234375,2.62345679012346E-06
443615,2022-11-11 09:42:17.867,628,0.36865,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.230469,3.20216049382716E-06
443616,2022-11-11 09:42:18.137,628,0.406347,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.261719,3.125E-06
443617,2022-11-11 09:42:18.370,607,0.230921,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.269531,2.70061728395062E-06
443618,2022-11-11 09:42:18.617,607,0.305,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.222656,2.85493827160494E-06
443619,2022-11-11 09:42:18.893,607,0.307817,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.25,3.20216049382716E-06
443620,2022-11-11 09:42:19.150,587,0.138305,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.265625,2.97067901234568E-06
443621,2022-11-11 09:42:19.397,584,0.116186,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.253907,2.85493827160494E-06
443622,2022-11-11 09:42:19.677,583,0.15699,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.242187,3.24074074074074E-06
443623,2022-11-11 09:42:19.920,583,0.158196,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.269531,2.81635802469136E-06
443624,2022-11-11 09:42:20.210,587,0.245935,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.238281,3.35648148148148E-06
443625,2022-11-11 09:42:20.460,587,0.209448,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.285156,2.89351851851852E-06
443626,2022-11-11 09:42:20.690,594,0.208581,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.25,2.66203703703704E-06
443627,2022-11-11 09:42:20.913,594,0.208638,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.214844,2.58487654320988E-06
443628,2022-11-11 09:42:21.147,594,0.208726,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.21875,2.70061728395062E-06
443629,2022-11-11 09:42:21.387,594,0.208827,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.230469,2.77777777777778E-06
443630,2022-11-11 09:42:21.620,598,0.300617,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.242187,2.70061728395062E-06
443631,2022-11-11 09:42:21.860,586,0.170514,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.21875,2.77777777777778E-06
443632,2022-11-11 09:42:22.117,586,0.207957,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.238281,2.97067901234568E-06
443633,2022-11-11 09:42:22.350,612,0.394358,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.238281,2.70061728395062E-06
443634,2022-11-11 09:42:22.567,612,0.312283,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.242187,2.50771604938272E-06
443635,2022-11-11 09:42:22.797,625,0.493042,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.210938,2.66203703703704E-06
443636,2022-11-11 09:42:23.053,631,0.41243,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.21875,2.97067901234568E-06
443637,2022-11-11 09:42:23.350,639,0.501083,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.253906,3.43364197530864E-06
443638,2022-11-11 09:42:23.620,567,-0.0901594,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.292969,3.125E-06
443639,2022-11-11 09:42:23.870,567,0.103481,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.261719,2.89351851851852E-06
443640,2022-11-11 09:42:24.117,564,0.0211754,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.242187,2.85493827160494E-06
443641,2022-11-11 09:42:24.407,597,0.4073,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.242188,3.35648148148148E-06
443642,2022-11-11 09:42:24.650,666,0.851096,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.28125,2.81635802469136E-06
443643,2022-11-11 09:42:24.910,666,0.61904,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.242187,3.00925925925926E-06
