ID,logTime,lidarDistance,irSensor,upMotor,throttleMotor,yawMotor,servoDoor,p_up,isMicroPython,i_up,d_up,p_throttle,i_throttle,d_throttle,p_yaw,i_yaw,d_yaw,scalar_up,scalar_yaw,scalar_throttle,error_rounding_up,error_scaling_up,pid_min_up,controlAuthority,loopTime,currentManeuver,state_description,state_target,state_action,ballIsFound,yellowGoalIsFound,orangeGoalIsFound,imu_yaw,imu_yaw_rate,imu_yaw_limited,imu_yaw_rate_limited
355868,2022-11-09 14:53:38.677,1495,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.214844,Do nothing.,rcRemote,none,none,0,0,0,-8393190,5.71693E-06,-3.14159,5.71693E-06
355869,2022-11-09 14:53:38.920,1494,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199219,Do nothing.,rcRemote,none,none,0,0,0,-8393190,5.71693E-06,-3.14159,5.71693E-06
355870,2022-11-09 14:53:39.137,1494,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.226562,Do nothing.,rcRemote,none,none,1,0,0,-8393190,5.71693E-06,-3.14159,5.71693E-06
355871,2022-11-09 14:53:39.310,1494,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.210938,Do nothing.,rcRemote,none,none,1,0,0,-1.58328,-0.04461,-1.58328,-0.04461
355872,2022-11-09 14:53:39.513,1494,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199218,Do nothing.,rcRemote,none,none,1,0,0,-1.58328,-0.04461,-1.58328,-0.04461
355873,2022-11-09 14:53:39.750,1519,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199219,Do nothing.,rcRemote,none,none,1,1,0,5.97895E-36,3.73841E-37,5.97895E-36,3.73841E-37
355874,2022-11-09 14:53:39.943,1458,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.207031,Do nothing.,rcRemote,none,none,1,1,0,5.97895E-36,3.73841E-37,5.97895E-36,3.73841E-37
355875,2022-11-09 14:53:40.173,1458,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,None,0.199219,Do nothing.,rcRemote,none,none,1,0,0,5.97895E-36,3.73841E-37,5.97895E-36,3.73841E-37
355876,2022-11-09 14:53:40.350,1420,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.210938,Do nothing.,rcRemote,none,none,1,1,0,9.90894E+27,1647000000000,0,3.73841E-37
355877,2022-11-09 14:53:40.550,1408,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199218,Do nothing.,rcRemote,none,none,0,0,0,-4.44332E-16,5.71353E-06,-4.44332E-16,5.71353E-06
